comp_id,employee_id,effective_date,salary,change_reason
671,297,2023-09-30,104000.0,Promotion
672,310,2023-09-30,88300.0,Promotion
673,311,2023-09-30,111700.0,Merit
674,332,2023-09-30,61600.0,Merit
675,355,2023-09-30,86200.0,Promotion
676,358,2023-09-30,66500.0,Merit
677,402,2023-09-30,50200.0,Merit
678,406,2023-09-30,59300.0,Promotion
679,410,2023-09-30,96900.0,Merit
680,415,2023-09-30,50200.0,Promotion
681,418,2023-09-30,102400.0,Promotion
682,435,2023-09-30,56000.0,Merit
683,440,2023-09-30,58800.0,Promotion
684,441,2023-09-30,62300.0,Merit
685,446,2023-09-30,51400.0,Merit
686,447,2023-09-30,108100.0,Merit
687,460,2023-09-30,74600.0,Merit
688,467,2023-09-30,93700.0,Merit
689,472,2023-09-30,51400.0,Promotion
690,474,2023-10-25,76700.0,New Hire
691,475,2023-10-05,73700.0,New Hire
692,476,2023-10-05,54600.0,New Hire
693,477,2023-10-27,57400.0,New Hire
694,478,2023-10-22,65800.0,New Hire
695,479,2023-10-10,91400.0,New Hire
696,480,2023-10-14,78700.0,New Hire
697,481,2023-10-22,56000.0,New Hire
698,482,2023-10-11,56400.0,New Hire
699,483,2023-10-22,65300.0,New Hire
700,484,2023-10-19,91900.0,New Hire
701,485,2023-10-02,62800.0,New Hire
702,486,2023-10-07,93800.0,New Hire
703,487,2023-10-22,62600.0,New Hire
704,488,2023-10-25,105000.0,New Hire
705,489,2023-10-18,91100.0,New Hire
706,490,2023-10-06,107100.0,New Hire
707,491,2023-10-04,51100.0,New Hire
708,492,2023-11-21,83300.0,New Hire
709,493,2023-11-25,48400.0,New Hire
710,494,2023-11-03,46900.0,New Hire
711,495,2023-11-28,55200.0,New Hire
712,496,2023-11-15,70700.0,New Hire
713,497,2023-11-10,102000.0,New Hire
714,498,2023-11-08,46900.0,New Hire
715,499,2023-11-26,75800.0,New Hire
716,500,2023-11-23,64200.0,New Hire
717,501,2023-11-09,105000.0,New Hire
718,502,2023-12-22,70000.0,New Hire
719,503,2023-12-16,61600.0,New Hire
720,504,2023-12-25,44100.0,New Hire
721,505,2023-12-14,47100.0,New Hire
722,506,2023-12-16,92100.0,New Hire
723,507,2023-12-01,70200.0,New Hire
724,508,2023-12-26,153500.0,New Hire
725,9,2023-12-31,135700.0,Merit
726,34,2023-12-31,122900.0,Promotion
727,44,2023-12-31,61100.0,Promotion
728,46,2023-12-31,53100.0,Merit
729,49,2023-12-31,59800.0,Promotion
730,63,2023-12-31,123500.0,Merit
731,67,2023-12-31,55100.0,Merit
732,80,2023-12-31,104600.0,Merit
733,82,2023-12-31,81900.0,Merit
734,95,2023-12-31,117800.0,Merit
735,118,2023-12-31,88900.0,Merit
736,124,2023-12-31,54000.0,Promotion
737,125,2023-12-31,64000.0,Merit
738,128,2023-12-31,50100.0,Promotion
739,137,2023-12-31,73200.0,Merit
740,152,2023-12-31,115100.0,Merit
741,156,2023-12-31,52900.0,Promotion
742,177,2023-12-31,62200.0,Merit
743,194,2023-12-31,101400.0,Merit
744,199,2023-12-31,57300.0,Merit
745,201,2023-12-31,102200.0,Promotion
746,226,2023-12-31,89100.0,Promotion
747,240,2023-12-31,117900.0,Merit
748,241,2023-12-31,53000.0,Promotion
749,263,2023-12-31,95300.0,Merit
750,282,2023-12-31,73500.0,Merit
751,292,2023-12-31,51600.0,Promotion
752,294,2023-12-31,107600.0,Merit
753,305,2023-12-31,70200.0,Merit
754,310,2023-12-31,95500.0,Merit
755,312,2023-12-31,67200.0,Promotion
756,314,2023-12-31,51900.0,Merit
757,326,2023-12-31,51400.0,Merit
758,330,2023-12-31,81700.0,Promotion
759,334,2023-12-31,50100.0,Merit
760,337,2023-12-31,140300.0,Promotion
761,340,2023-12-31,55900.0,Merit
762,348,2023-12-31,84700.0,Merit
763,349,2023-12-31,64800.0,Merit
764,355,2023-12-31,96500.0,Promotion
765,356,2023-12-31,55500.0,Promotion
766,372,2023-12-31,109600.0,Merit
767,378,2023-12-31,76500.0,Merit
768,411,2023-12-31,75300.0,Merit
769,425,2023-12-31,85100.0,Promotion
770,426,2023-12-31,53900.0,Promotion
771,431,2023-12-31,75700.0,Merit
772,441,2023-12-31,66800.0,Merit
773,450,2023-12-31,113000.0,Merit
774,454,2023-12-31,121900.0,Promotion
775,464,2023-12-31,78800.0,Promotion
776,470,2023-12-31,112300.0,Merit
777,479,2023-12-31,96700.0,Merit
778,487,2023-12-31,65700.0,Merit
779,488,2023-12-31,113900.0,Promotion
780,494,2023-12-31,51300.0,Merit
781,509,2024-01-14,101500.0,New Hire
782,510,2024-01-23,71700.0,New Hire
783,511,2024-01-02,60000.0,New Hire
784,512,2024-01-09,88800.0,New Hire
785,513,2024-01-29,109500.0,New Hire
786,514,2024-01-21,70000.0,New Hire
787,515,2024-01-04,64400.0,New Hire
788,516,2024-01-11,92600.0,New Hire
789,517,2024-01-23,71600.0,New Hire
790,518,2024-01-26,60300.0,New Hire
791,519,2024-01-08,69200.0,New Hire
792,520,2024-01-17,45600.0,New Hire
793,521,2024-01-24,55700.0,New Hire
794,522,2024-01-26,104900.0,New Hire
795,523,2024-01-07,56500.0,New Hire
796,524,2024-01-07,44800.0,New Hire
797,525,2024-01-16,89600.0,New Hire
798,526,2024-01-02,42100.0,New Hire
799,527,2024-01-30,73100.0,New Hire
800,528,2024-01-15,90900.0,New Hire
801,529,2024-01-06,109600.0,New Hire
802,530,2024-01-13,108800.0,New Hire
803,531,2024-01-10,47000.0,New Hire
804,532,2024-01-29,70100.0,New Hire
805,533,2024-01-18,144900.0,New Hire
806,534,2024-01-25,62500.0,New Hire
807,535,2024-01-20,98500.0,New Hire
808,536,2024-01-04,121200.0,New Hire
809,537,2024-01-14,84700.0,New Hire
810,538,2024-01-26,58200.0,New Hire
811,539,2024-02-03,50000.0,New Hire
812,540,2024-02-03,67500.0,New Hire
813,541,2024-02-21,67400.0,New Hire
814,542,2024-02-10,71000.0,New Hire
815,543,2024-02-26,50100.0,New Hire
816,544,2024-02-17,94300.0,New Hire
817,545,2024-02-06,48100.0,New Hire
818,546,2024-02-20,44800.0,New Hire
819,547,2024-02-18,74800.0,New Hire
820,548,2024-02-24,125600.0,New Hire
821,549,2024-02-02,59300.0,New Hire
822,550,2024-02-16,73700.0,New Hire
823,551,2024-02-09,64700.0,New Hire
824,552,2024-02-28,107000.0,New Hire
825,553,2024-02-15,114600.0,New Hire
826,554,2024-02-02,70300.0,New Hire
827,555,2024-02-13,91300.0,New Hire
828,556,2024-02-22,114400.0,New Hire
829,557,2024-02-21,109600.0,New Hire
830,558,2024-02-25,86300.0,New Hire
831,559,2024-02-02,103800.0,New Hire
832,560,2024-02-21,51600.0,New Hire
833,561,2024-02-18,66100.0,New Hire
834,562,2024-02-07,93500.0,New Hire
835,563,2024-02-15,64200.0,New Hire
836,564,2024-02-07,65900.0,New Hire
837,565,2024-02-08,66300.0,New Hire
838,566,2024-02-02,45600.0,New Hire
839,567,2024-03-25,70500.0,New Hire
840,568,2024-03-17,77100.0,New Hire
841,569,2024-03-16,64500.0,New Hire
842,570,2024-03-07,70200.0,New Hire
843,571,2024-03-17,94700.0,New Hire
844,572,2024-03-15,43400.0,New Hire
845,573,2024-03-17,53100.0,New Hire
846,574,2024-03-26,52100.0,New Hire
847,575,2024-03-16,83000.0,New Hire
848,576,2024-03-05,96500.0,New Hire
849,577,2024-03-10,112700.0,New Hire
850,578,2024-03-24,91900.0,New Hire
851,579,2024-03-14,157300.0,New Hire
852,580,2024-03-19,94000.0,New Hire
853,581,2024-03-11,58500.0,New Hire
854,582,2024-03-17,85500.0,New Hire
855,583,2024-03-21,98300.0,New Hire
856,584,2024-03-31,115300.0,New Hire
857,585,2024-03-20,46000.0,New Hire
858,586,2024-03-09,64400.0,New Hire
859,587,2024-03-22,63200.0,New Hire
860,588,2024-03-05,98600.0,New Hire
861,589,2024-03-24,53300.0,New Hire
862,590,2024-03-07,50500.0,New Hire
863,13,2024-03-31,169900.0,Merit
864,49,2024-03-31,63100.0,Merit
865,53,2024-03-31,121700.0,Merit
866,64,2024-03-31,106800.0,Merit
867,77,2024-03-31,76600.0,Merit
868,80,2024-03-31,115700.0,Merit
869,82,2024-03-31,90000.0,Promotion
870,110,2024-03-31,109000.0,Merit
871,123,2024-03-31,105700.0,Merit
872,126,2024-03-31,75100.0,Merit
873,127,2024-03-31,56700.0,Merit
874,145,2024-03-31,83800.0,Merit
875,149,2024-03-31,98700.0,Promotion
876,151,2024-03-31,74500.0,Merit
877,164,2024-03-31,143200.0,Promotion
878,175,2024-03-31,58700.0,Merit
879,183,2024-03-31,82100.0,Promotion
880,185,2024-03-31,59200.0,Merit
881,202,2024-03-31,58900.0,Merit
882,221,2024-03-31,80200.0,Merit
883,222,2024-03-31,60200.0,Merit
884,233,2024-03-31,65900.0,Merit
885,244,2024-03-31,83900.0,Merit
886,249,2024-03-31,55900.0,Merit
887,251,2024-03-31,118800.0,Promotion
888,259,2024-03-31,79100.0,Merit
889,267,2024-03-31,124800.0,Merit
890,271,2024-03-31,62100.0,Promotion
891,278,2024-03-31,71300.0,Promotion
892,287,2024-03-31,110500.0,Merit
893,290,2024-03-31,64000.0,Promotion
894,293,2024-03-31,64400.0,Merit
895,315,2024-03-31,48700.0,Merit
896,326,2024-03-31,57200.0,Promotion
897,333,2024-03-31,65000.0,Merit
898,335,2024-03-31,74500.0,Merit
899,350,2024-03-31,73900.0,Merit
900,357,2024-03-31,62900.0,Promotion
901,360,2024-03-31,94800.0,Promotion
902,372,2024-03-31,114600.0,Merit
903,377,2024-03-31,47200.0,Promotion
904,380,2024-03-31,67900.0,Promotion
905,409,2024-03-31,102200.0,Merit
906,420,2024-03-31,60000.0,Merit
907,428,2024-03-31,115700.0,Merit
908,436,2024-03-31,93100.0,Merit
909,437,2024-03-31,83500.0,Merit
910,450,2024-03-31,121600.0,Merit
911,467,2024-03-31,102000.0,Merit
912,470,2024-03-31,118000.0,Promotion
913,484,2024-03-31,99400.0,Promotion
914,500,2024-03-31,67100.0,Merit
915,516,2024-03-31,98900.0,Promotion
916,518,2024-03-31,67000.0,Promotion
917,522,2024-03-31,113700.0,Promotion
918,536,2024-03-31,134000.0,Promotion
919,537,2024-03-31,91400.0,Promotion
920,559,2024-03-31,114900.0,Merit
921,568,2024-03-31,81900.0,Merit
922,591,2024-04-01,67900.0,New Hire
923,592,2024-04-07,125200.0,New Hire
924,593,2024-04-21,52300.0,New Hire
925,594,2024-04-29,101100.0,New Hire
926,595,2024-04-01,47000.0,New Hire
927,596,2024-04-11,113900.0,New Hire
928,597,2024-04-24,75900.0,New Hire
929,598,2024-04-05,58200.0,New Hire
930,599,2024-04-04,44100.0,New Hire
931,600,2024-04-20,80100.0,New Hire
932,601,2024-04-12,89800.0,New Hire
933,602,2024-04-11,94400.0,New Hire
934,603,2024-04-25,64100.0,New Hire
935,604,2024-04-17,115100.0,New Hire
936,605,2024-04-24,91100.0,New Hire
937,606,2024-04-05,45600.0,New Hire
938,607,2024-04-12,72200.0,New Hire
939,608,2024-04-02,69500.0,New Hire
940,609,2024-04-08,70300.0,New Hire
941,610,2024-04-07,51300.0,New Hire
942,611,2024-04-04,89700.0,New Hire
943,612,2024-04-28,89200.0,New Hire
944,613,2024-04-13,53300.0,New Hire
945,614,2024-04-12,158800.0,New Hire
946,615,2024-04-17,91200.0,New Hire
947,616,2024-04-13,150800.0,New Hire
948,617,2024-04-13,53000.0,New Hire
949,618,2024-04-14,84800.0,New Hire
950,619,2024-05-30,97600.0,New Hire
951,620,2024-05-08,102600.0,New Hire
952,621,2024-05-24,43600.0,New Hire
953,622,2024-05-08,109300.0,New Hire
954,623,2024-05-14,48900.0,New Hire
955,624,2024-05-29,48000.0,New Hire
956,625,2024-05-13,44800.0,New Hire
957,626,2024-05-26,79700.0,New Hire
958,627,2024-05-03,80600.0,New Hire
959,628,2024-05-08,57300.0,New Hire
960,629,2024-05-18,72100.0,New Hire
961,630,2024-05-23,92500.0,New Hire
962,631,2024-05-27,91000.0,New Hire
963,632,2024-05-07,47500.0,New Hire
964,633,2024-05-09,60400.0,New Hire
965,634,2024-05-09,76000.0,New Hire
966,635,2024-05-25,148300.0,New Hire
967,636,2024-05-04,65900.0,New Hire
968,637,2024-05-27,60200.0,New Hire
969,638,2024-05-15,77100.0,New Hire
970,639,2024-05-04,55200.0,New Hire
971,640,2024-05-05,68400.0,New Hire
972,641,2024-05-20,48000.0,New Hire
973,642,2024-05-23,85000.0,New Hire
974,643,2024-05-23,93200.0,New Hire
975,644,2024-05-18,69700.0,New Hire
976,645,2024-06-07,60800.0,New Hire
977,646,2024-06-26,90400.0,New Hire
978,647,2024-06-06,52600.0,New Hire
979,648,2024-06-05,52700.0,New Hire
980,649,2024-06-04,91200.0,New Hire
981,650,2024-06-10,97200.0,New Hire
982,651,2024-06-09,108300.0,New Hire
983,652,2024-06-13,76200.0,New Hire
984,653,2024-06-21,64500.0,New Hire
985,654,2024-06-04,56800.0,New Hire
986,655,2024-06-18,110200.0,New Hire
987,656,2024-06-05,53800.0,New Hire
988,657,2024-06-15,92200.0,New Hire
989,658,2024-06-02,49900.0,New Hire
990,659,2024-06-14,57700.0,New Hire
991,660,2024-06-23,110000.0,New Hire
992,661,2024-06-11,44800.0,New Hire
993,662,2024-06-13,55100.0,New Hire
994,663,2024-06-28,105100.0,New Hire
995,17,2024-06-30,166900.0,Merit
996,21,2024-06-30,192900.0,Merit
997,26,2024-06-30,148600.0,Merit
998,27,2024-06-30,125800.0,Promotion
999,32,2024-06-30,119000.0,Merit
1000,55,2024-06-30,103600.0,Merit
1001,80,2024-06-30,122300.0,Merit
1002,97,2024-06-30,128900.0,Merit
1003,106,2024-06-30,70900.0,Promotion
1004,110,2024-06-30,114800.0,Merit
1005,113,2024-06-30,64500.0,Promotion
1006,116,2024-06-30,94100.0,Promotion
1007,123,2024-06-30,117700.0,Merit
1008,124,2024-06-30,59100.0,Promotion
1009,136,2024-06-30,102600.0,Merit
1010,160,2024-06-30,186300.0,Merit
1011,181,2024-06-30,149400.0,Merit
1012,185,2024-06-30,65900.0,Promotion
1013,196,2024-06-30,57400.0,Merit
1014,200,2024-06-30,107700.0,Promotion
1015,207,2024-06-30,131100.0,Promotion
1016,212,2024-06-30,154900.0,Promotion
1017,219,2024-06-30,51400.0,Merit
1018,227,2024-06-30,88400.0,Promotion
1019,239,2024-06-30,54000.0,Promotion
1020,248,2024-06-30,138800.0,Promotion
1021,252,2024-06-30,132600.0,Promotion
1022,256,2024-06-30,162300.0,Merit
1023,262,2024-06-30,152100.0,Merit
1024,264,2024-06-30,136500.0,Merit
1025,293,2024-06-30,71300.0,Promotion
1026,313,2024-06-30,126100.0,Merit
1027,330,2024-06-30,88500.0,Merit
1028,337,2024-06-30,148600.0,Merit
1029,339,2024-06-30,52800.0,Merit
1030,344,2024-06-30,106500.0,Merit
1031,347,2024-06-30,55700.0,Merit
1032,351,2024-06-30,52900.0,Promotion
1033,355,2024-06-30,102000.0,Merit
1034,387,2024-06-30,88300.0,Merit
1035,396,2024-06-30,109500.0,Merit
1036,397,2024-06-30,52600.0,Merit
1037,404,2024-06-30,72000.0,Promotion
1038,405,2024-06-30,48300.0,Promotion
1039,409,2024-06-30,110100.0,Merit
1040,421,2024-06-30,118200.0,Merit
1041,437,2024-06-30,93400.0,Merit
1042,440,2024-06-30,61600.0,Merit
1043,448,2024-06-30,71800.0,Promotion
1044,458,2024-06-30,49500.0,Promotion
1045,472,2024-06-30,56300.0,Promotion
1046,484,2024-06-30,106500.0,Promotion
1047,488,2024-06-30,120100.0,Merit
1048,507,2024-06-30,77900.0,Promotion
1049,519,2024-06-30,72500.0,Promotion
1050,524,2024-06-30,49400.0,Merit
1051,525,2024-06-30,95800.0,Promotion
1052,530,2024-06-30,121100.0,Promotion
1053,541,2024-06-30,72100.0,Merit
1054,545,2024-06-30,50200.0,Promotion
1055,547,2024-06-30,83100.0,Merit
1056,579,2024-06-30,164700.0,Merit
1057,605,2024-06-30,95100.0,Merit
1058,610,2024-06-30,57000.0,Merit
1059,623,2024-06-30,54400.0,Merit
1060,633,2024-06-30,65700.0,Promotion
1061,657,2024-06-30,97600.0,Merit
1062,659,2024-06-30,62300.0,Merit
1063,660,2024-06-30,118100.0,Promotion
1064,663,2024-06-30,111000.0,Merit
1065,664,2024-07-02,45800.0,New Hire
1066,665,2024-07-01,57200.0,New Hire
1067,666,2024-07-14,63000.0,New Hire
1068,667,2024-07-08,141500.0,New Hire
1069,668,2024-07-27,42000.0,New Hire
1070,669,2024-07-15,61200.0,New Hire
1071,670,2024-07-10,52400.0,New Hire
1072,671,2024-07-08,73900.0,New Hire
1073,672,2024-07-24,80600.0,New Hire
1074,673,2024-07-18,44000.0,New Hire
1075,674,2024-07-28,51400.0,New Hire
1076,675,2024-07-01,68100.0,New Hire
1077,676,2024-07-02,148000.0,New Hire
1078,677,2024-07-07,81000.0,New Hire
1079,678,2024-07-06,103200.0,New Hire
1080,679,2024-07-06,49800.0,New Hire
1081,680,2024-07-10,64000.0,New Hire
1082,681,2024-07-03,94900.0,New Hire
1083,682,2024-07-06,61200.0,New Hire
1084,683,2024-07-16,94300.0,New Hire
1085,684,2024-07-13,55100.0,New Hire
1086,685,2024-07-09,107200.0,New Hire
1087,686,2024-08-20,58600.0,New Hire
1088,687,2024-08-22,65500.0,New Hire
1089,688,2024-08-14,98500.0,New Hire
1090,689,2024-08-13,52400.0,New Hire
1091,690,2024-08-03,63400.0,New Hire
1092,691,2024-08-05,44700.0,New Hire
1093,692,2024-08-12,54200.0,New Hire
1094,693,2024-08-03,109300.0,New Hire
1095,694,2024-08-04,88400.0,New Hire
1096,695,2024-08-12,76300.0,New Hire
1097,696,2024-08-09,65900.0,New Hire
1098,697,2024-08-07,104100.0,New Hire
1099,698,2024-08-06,101000.0,New Hire
1100,699,2024-08-16,113000.0,New Hire
1101,700,2024-08-09,81700.0,New Hire
1102,701,2024-08-10,65000.0,New Hire
1103,702,2024-08-28,46400.0,New Hire
1104,703,2024-08-08,52800.0,New Hire
1105,704,2024-08-24,99000.0,New Hire
1106,705,2024-08-10,82200.0,New Hire
1107,706,2024-08-06,86500.0,New Hire
1108,707,2024-08-29,66000.0,New Hire
1109,708,2024-09-01,115600.0,New Hire
1110,709,2024-09-13,51300.0,New Hire
1111,710,2024-09-04,70900.0,New Hire
1112,711,2024-09-24,92900.0,New Hire
1113,712,2024-09-29,104900.0,New Hire
1114,713,2024-09-17,79600.0,New Hire
1115,714,2024-09-24,50400.0,New Hire
1116,715,2024-09-22,62500.0,New Hire
1117,716,2024-09-28,104900.0,New Hire
1118,717,2024-09-13,46200.0,New Hire
1119,718,2024-09-30,79500.0,New Hire
1120,719,2024-09-09,48800.0,New Hire
1121,720,2024-09-12,45300.0,New Hire
1122,721,2024-09-19,75300.0,New Hire
1123,722,2024-09-08,90800.0,New Hire
1124,723,2024-09-30,65900.0,New Hire
1125,724,2024-09-18,56200.0,New Hire
1126,725,2024-09-20,69400.0,New Hire
1127,726,2024-09-07,55200.0,New Hire
1128,727,2024-09-17,132900.0,New Hire
1129,728,2024-09-21,103200.0,New Hire
1130,729,2024-09-26,97100.0,New Hire
1131,730,2024-09-01,55700.0,New Hire
1132,731,2024-09-15,66200.0,New Hire
1133,732,2024-09-17,102100.0,New Hire
1134,4,2024-09-30,115500.0,Merit
1135,9,2024-09-30,147900.0,Promotion
1136,18,2024-09-30,115200.0,Merit
1137,34,2024-09-30,137000.0,Promotion
1138,89,2024-09-30,98500.0,Promotion
1139,122,2024-09-30,93400.0,Promotion
1140,148,2024-09-30,89500.0,Promotion
1141,161,2024-09-30,111900.0,Merit
1142,163,2024-09-30,78800.0,Merit
1143,169,2024-09-30,132500.0,Merit
1144,170,2024-09-30,158100.0,Merit
1145,172,2024-09-30,80000.0,Merit
1146,182,2024-09-30,47400.0,Merit
1147,192,2024-09-30,63800.0,Merit
1148,194,2024-09-30,113000.0,Merit
1149,201,2024-09-30,108900.0,Merit
1150,207,2024-09-30,140900.0,Promotion
1151,219,2024-09-30,54200.0,Merit
1152,224,2024-09-30,67100.0,Merit
1153,239,2024-09-30,56900.0,Merit
1154,241,2024-09-30,58600.0,Merit
1155,242,2024-09-30,94800.0,Promotion
1156,262,2024-09-30,166000.0,Merit
1157,264,2024-09-30,146400.0,Promotion
1158,275,2024-09-30,49700.0,Merit
1159,285,2024-09-30,72800.0,Merit
1160,290,2024-09-30,68600.0,Promotion
1161,292,2024-09-30,54200.0,Merit
1162,311,2024-09-30,117400.0,Promotion
1163,341,2024-09-30,92700.0,Promotion
1164,345,2024-09-30,55700.0,Merit
1165,350,2024-09-30,77700.0,Merit
1166,356,2024-09-30,61400.0,Promotion
1167,364,2024-09-30,93900.0,Merit
1168,371,2024-09-30,92000.0,Merit
1169,383,2024-09-30,74300.0,Promotion
1170,384,2024-09-30,120600.0,Merit
1171,425,2024-09-30,90100.0,Promotion
1172,436,2024-09-30,101800.0,Merit
1173,448,2024-09-30,76400.0,Promotion
1174,451,2024-09-30,80600.0,Merit
1175,454,2024-09-30,131700.0,Promotion
1176,459,2024-09-30,52500.0,Merit
1177,470,2024-09-30,131200.0,Promotion
1178,479,2024-09-30,105100.0,Promotion
1179,482,2024-09-30,60000.0,Merit
1180,487,2024-09-30,69900.0,Merit
1181,505,2024-09-30,52300.0,Promotion
1182,508,2024-09-30,163300.0,Merit
1183,514,2024-09-30,74000.0,Merit
1184,515,2024-09-30,68100.0,Merit
1185,548,2024-09-30,137900.0,Merit
1186,552,2024-09-30,112600.0,Promotion
1187,558,2024-09-30,91700.0,Merit
1188,581,2024-09-30,61700.0,Merit
1189,603,2024-09-30,71200.0,Merit
1190,610,2024-09-30,62300.0,Merit
1191,611,2024-09-30,96500.0,Promotion
1192,622,2024-09-30,121700.0,Merit
1193,624,2024-09-30,53200.0,Promotion
1194,648,2024-09-30,56500.0,Promotion
1195,653,2024-09-30,69200.0,Merit
1196,655,2024-09-30,122000.0,Merit
1197,656,2024-09-30,59800.0,Promotion
1198,668,2024-09-30,45800.0,Merit
1199,672,2024-09-30,86300.0,Promotion
1200,674,2024-09-30,54800.0,Merit
1201,677,2024-09-30,85200.0,Promotion
1202,681,2024-09-30,101100.0,Promotion
1203,709,2024-09-30,55900.0,Merit
1204,712,2024-09-30,116100.0,Promotion
1205,724,2024-09-30,59700.0,Promotion
1206,732,2024-09-30,110400.0,Merit
1207,733,2024-10-09,100000.0,New Hire
1208,734,2024-10-22,51700.0,New Hire
1209,735,2024-10-05,71200.0,New Hire
1210,736,2024-10-14,102000.0,New Hire
1211,737,2024-10-02,84700.0,New Hire
1212,738,2024-10-06,88100.0,New Hire
1213,739,2024-10-20,88200.0,New Hire
1214,740,2024-10-30,94700.0,New Hire
1215,741,2024-10-09,96900.0,New Hire
1216,742,2024-10-07,91800.0,New Hire
1217,743,2024-10-19,146700.0,New Hire
1218,744,2024-10-24,48200.0,New Hire
1219,745,2024-10-26,105800.0,New Hire
1220,746,2024-10-29,108500.0,New Hire
1221,747,2024-10-23,65900.0,New Hire
1222,748,2024-10-19,64100.0,New Hire
1223,749,2024-10-20,90500.0,New Hire
1224,750,2024-10-03,114300.0,New Hire
1225,751,2024-10-27,47200.0,New Hire
1226,752,2024-10-02,42600.0,New Hire
1227,753,2024-10-18,102800.0,New Hire
1228,754,2024-10-04,50200.0,New Hire
1229,755,2024-10-19,103200.0,New Hire
1230,756,2024-10-27,44200.0,New Hire
1231,757,2024-10-26,51200.0,New Hire
1232,758,2024-11-22,90200.0,New Hire
1233,759,2024-11-20,90000.0,New Hire
1234,760,2024-11-25,55300.0,New Hire
1235,761,2024-11-08,138800.0,New Hire
1236,762,2024-11-27,81300.0,New Hire
1237,763,2024-11-04,124900.0,New Hire
1238,764,2024-11-09,70200.0,New Hire
1239,765,2024-12-14,51600.0,New Hire
1240,766,2024-12-19,148700.0,New Hire
1241,767,2024-12-27,84800.0,New Hire
1242,768,2024-12-12,74800.0,New Hire
1243,769,2024-12-22,43400.0,New Hire
1244,770,2024-12-18,60300.0,New Hire
1245,771,2024-12-08,81200.0,New Hire
1246,772,2024-12-22,99800.0,New Hire
1247,773,2024-12-08,93900.0,New Hire
1248,774,2024-12-21,61900.0,New Hire
1249,3,2024-12-31,131300.0,Promotion
1250,4,2024-12-31,123600.0,Merit
1251,12,2024-12-31,106300.0,Merit
1252,16,2024-12-31,133300.0,Merit
1253,18,2024-12-31,123300.0,Merit
1254,34,2024-12-31,144700.0,Merit
1255,46,2024-12-31,55600.0,Merit
1256,66,2024-12-31,64600.0,Merit
1257,71,2024-12-31,89100.0,Promotion
1258,94,2024-12-31,48800.0,Promotion
1259,96,2024-12-31,70300.0,Merit
1260,111,2024-12-31,85400.0,Promotion
1261,112,2024-12-31,50400.0,Promotion
1262,123,2024-12-31,125300.0,Promotion
1263,153,2024-12-31,88200.0,Merit
1264,155,2024-12-31,95300.0,Promotion
1265,164,2024-12-31,157700.0,Merit
1266,180,2024-12-31,59000.0,Merit
1267,199,2024-12-31,61300.0,Merit
1268,219,2024-12-31,59800.0,Merit
1269,221,2024-12-31,89300.0,Promotion
1270,236,2024-12-31,95700.0,Promotion
1271,241,2024-12-31,65500.0,Promotion
1272,245,2024-12-31,110900.0,Merit
1273,252,2024-12-31,138400.0,Merit
1274,256,2024-12-31,178200.0,Merit
1275,279,2024-12-31,52400.0,Merit
1276,290,2024-12-31,76300.0,Promotion
1277,294,2024-12-31,118800.0,Merit
1278,304,2024-12-31,51200.0,Promotion
1279,324,2024-12-31,61400.0,Merit
1280,325,2024-12-31,72500.0,Promotion
1281,341,2024-12-31,97900.0,Promotion
1282,347,2024-12-31,62100.0,Promotion
1283,355,2024-12-31,107700.0,Merit
1284,359,2024-12-31,104400.0,Promotion
1285,360,2024-12-31,104900.0,Promotion
1286,362,2024-12-31,136100.0,Promotion
1287,363,2024-12-31,52900.0,Merit
1288,364,2024-12-31,102400.0,Promotion
1289,367,2024-12-31,89900.0,Merit
1290,373,2024-12-31,80500.0,Promotion
1291,413,2024-12-31,63300.0,Merit
1292,425,2024-12-31,97200.0,Merit
1293,432,2024-12-31,49100.0,Merit
1294,439,2024-12-31,83700.0,Promotion
1295,457,2024-12-31,53900.0,Merit
1296,481,2024-12-31,58800.0,Merit
1297,492,2024-12-31,90500.0,Merit
1298,500,2024-12-31,70600.0,Merit
1299,511,2024-12-31,66900.0,Merit
1300,523,2024-12-31,59200.0,Promotion
1301,524,2024-12-31,55300.0,Merit
1302,529,2024-12-31,114400.0,Merit
1303,532,2024-12-31,73500.0,Merit
1304,538,2024-12-31,65200.0,Merit
1305,545,2024-12-31,54700.0,Merit
1306,563,2024-12-31,70900.0,Merit
1307,570,2024-12-31,76000.0,Merit
1308,600,2024-12-31,87300.0,Merit
1309,615,2024-12-31,102000.0,Promotion
1310,617,2024-12-31,55700.0,Promotion
1311,619,2024-12-31,104000.0,Promotion
1312,629,2024-12-31,75400.0,Promotion
1313,630,2024-12-31,98100.0,Promotion
1314,666,2024-12-31,69800.0,Promotion
1315,667,2024-12-31,154100.0,Merit
1316,685,2024-12-31,117600.0,Merit
1317,699,2024-12-31,126200.0,Merit
1318,701,2024-12-31,69600.0,Merit
1319,711,2024-12-31,101400.0,Merit
1320,714,2024-12-31,53100.0,Merit
1321,716,2024-12-31,109100.0,Merit
1322,721,2024-12-31,82100.0,Promotion
1323,744,2024-12-31,51100.0,Merit
1324,750,2024-12-31,118900.0,Merit
1325,757,2024-12-31,53900.0,Promotion
1326,772,2024-12-31,105700.0,Merit
1327,774,2024-12-31,68100.0,Merit
1328,775,2025-01-14,53700.0,New Hire
1329,776,2025-01-22,79500.0,New Hire
1330,777,2025-01-28,47800.0,New Hire
